Column 1,season,team,team_score_home,assists_home,blocks_home,defensive_rebounds_home,fast_break_points_home,field_goals_made_home,field_goals_attempted_home,flagrant_fouls_home,fouls_home,free_throws_made_home,free_throws_attempted_home,offensive_rebounds_home,points_in_paint_home,steals_home,team_turnovers_home,technical_fouls_home,three_point_field_goals_made_home,three_point_field_goals_attempted_home,total_rebounds_home,total_technical_fouls_home,turnover_points_home,turnovers_home,opponent_team_score_home,opponent_assists_home,opponent_blocks_home,opponent_defensive_rebounds_home,opponent_fast_break_points_home,opponent_field_goals_made_home,opponent_field_goals_attempted_home,opponent_flagrant_fouls_home,opponent_fouls_home,opponent_free_throws_made_home,opponent_free_throws_attempted_home,opponent_offensive_rebounds_home,opponent_points_in_paint_home,opponent_steals_home,opponent_team_turnovers_home,opponent_technical_fouls_home,opponent_three_point_field_goals_made_home,opponent_three_point_field_goals_attempted_home,opponent_total_rebounds_home,opponent_total_technical_fouls_home,opponent_turnover_points_home,opponent_turnovers_home,Games_home,Possessions_home,team_score_away,assists_away,blocks_away,defensive_rebounds_away,fast_break_points_away,field_goals_made_away,field_goals_attempted_away,flagrant_fouls_away,fouls_away,free_throws_made_away,free_throws_attempted_away,offensive_rebounds_away,points_in_paint_away,steals_away,team_turnovers_away,technical_fouls_away,three_point_field_goals_made_away,three_point_field_goals_attempted_away,total_rebounds_away,total_technical_fouls_away,turnover_points_away,turnovers_away,opponent_team_score_away,opponent_assists_away,opponent_blocks_away,opponent_defensive_rebounds_away,opponent_fast_break_points_away,opponent_field_goals_made_away,opponent_field_goals_attempted_away,opponent_flagrant_fouls_away,opponent_fouls_away,opponent_free_throws_made_away,opponent_free_throws_attempted_away,opponent_offensive_rebounds_away,opponent_points_in_paint_away,opponent_steals_away,opponent_team_turnovers_away,opponent_technical_fouls_away,opponent_three_point_field_goals_made_away,opponent_three_point_field_goals_attempted_away,opponent_total_rebounds_away,opponent_total_technical_fouls_away,opponent_turnover_points_away,opponent_turnovers_away,Games_away,Possessions_away,MP,new_LA_RAPM,new_LA_RAPM__Def,new_LA_RAPM__Off,new_RAPM,new_RAPM__Def,new_RAPM__Off,total_wins,lag 1,lag 2,team_change,team_Bucks,team_Bulls,team_Cavaliers,team_Celtics,team_Clippers,team_Grizzlies,team_Hawks,team_Heat,team_Hornets,team_Jazz,team_Kings,team_Knicks,team_Lakers,team_Magic,team_Mavericks,team_Nets,team_Nuggets,team_Pacers,team_Pelicans,team_Pistons,team_Raptors,team_Rockets,team_Spurs,team_Suns,team_Thunder,team_Timberwolves,team_Trail Blazers,team_Warriors,team_Wizards,season_2010,season_2011,season_2012,season_2013,season_2014,season_2015,season_2016,season_2017,season_2018,season_2019,season_2020,season_2021,season_2022
51,2010,Spurs,106.23723765,22.137197714,4.7151431954,34.924026719,10.415937793,40.305150591,88.708626219,0,22.829817618,18.807294327,25.440461874,12.014291419,44.913736878,6.4999714106,15.02452408,0.6127022231,6.8196421357,20.858514814,56.608357572,0.6127022231,14.57165722,15.02452408,104.23929561,21.764248535,5.4344023269,33.272394639,15.663865531,39.745726822,89.587720713,0,21.631052399,19.686388822,25.440461874,11.64134224,45.606356783,7.1126736338,13.399531228,0.9323729482,5.0614531476,15.876979347,54.024352544,0.9323729482,17.129023021,13.399531228,41,3753.8626647,104.76576613,19.969165367,5.6039950239,30.992986564,16.496267042,40.332978271,87.559133519,0.0263098358,22.626458782,18.25902604,24.757555481,9.918808094,43.569088073,7.8929507379,13.917903135,0.7892950738,5.8407835461,15.891140819,50.304406036,0.7892950738,17.022463758,13.917903135,113.76372997,26.257216121,5.3672065018,34.465884889,16.364717863,43.069201193,87.585443355,0.0263098358,21.363586664,19.784996516,26.678173494,11.471088406,49.304632276,7.1562753357,14.523029358,0.5788163874,7.8403310663,20.100714546,54.829697793,0.5788163874,17.311871952,14.523029358,41,3800.859906,18204.058333,28915.011467,9586.6587333,19331.273283,29302.709333,9059.9740833,20221.31365,50,54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,2011,Spurs,109.61545843,22.35543741,4.2443696027,33.612243748,12.469483367,40.86194338,88.419972965,0.0263625441,21.880911616,19.640095367,25.677117969,11.573156867,45.396300968,7.4605999849,14.367586543,0.5272508823,8.2514763083,22.118174513,54.201390703,0.5272508823,16.26568972,14.367586543,107.9809807,22.513612675,5.1406961026,33.164080498,13.471260043,41.521006983,89.237211833,0.0790876323,22.460887587,18.796493955,24.279903131,10.624105279,45.501751144,7.038799279,13.418534955,0.8436014117,6.1424727791,17.29382894,52.593275512,0.8436014117,16.529315161,13.418534955,41,3793.2606034,103.2435422,21.786537218,4.6928882817,32.404524671,16.779041901,40.68917661,91.104954071,0.1310862649,22.258447772,15.415744746,20.370805558,12.610498679,44.04498499,7.8651758911,15.363310241,0.8127348421,6.4494442307,17.014997178,53.037502759,0.8127348421,16.516869371,15.363310241,113.8877469,25.902645935,5.5318403767,34.816511944,20.370805558,41.895170246,85.835286224,0,19.033725656,20.344588305,26.4794255,10.224728658,45.72288918,8.3633036975,14.576792651,0.7340830832,9.7528181049,23.280920638,52.408288687,0.7340830832,17.932601032,14.576792651,41,3814.282149,16483.378333,24292.495633,7228.1198833,17091.06125,27499.0819,7756.4399167,19754.70035,61,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,2012,Spurs,109.15372661,24.155104427,4.4924587748,33.302792222,13.021619637,42.255155723,90.663026724,0,18.067497247,16.244470497,22.006537187,11.784565772,47.854452167,7.8455258314,13.705254668,0.35809454,8.398944666,22.559956021,53.356086463,0.35809454,17.090875774,13.705254668,106.54940268,22.62506412,5.599296444,34.0840894,13.412268226,42.320263821,90.46770243,0,19.206888965,15.039970681,18.913902523,10.905606446,45.315236337,7.1944448496,14.812092337,0.4557566873,6.8689043586,18.523253934,52.835221678,0.4557566873,16.374686694,14.812092337,33,3071.8144988,99.912004218,19.239920683,5.1005158858,32.023492144,16.431408771,39.125476288,89.775535939,0.1614087306,21.112261958,15.172420673,21.047698465,11.137202409,41.449762008,8.6515079581,14.559067497,0.6456349222,6.4886309686,19.272202429,51.521666796,0.6456349222,16.10859131,14.559067497,112.59873044,25.373452444,5.0036706474,36.478373107,16.270000041,42.385932646,86.450516089,0,18.981666714,18.336031792,24.24359133,10.362440502,48.939127107,8.038154782,15.301547657,0.6456349222,9.4908333571,22.984603232,54.97581363,0.6456349222,17.141607186,15.301547657,33,3097.7258681,19785.96,24786.106567,15999.465617,8787.7671333,28705.983883,17181.331417,11519.196583,50,61,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138,2013,Spurs,124.47052243,29.209721061,6.5841584359,39.774302551,15.801980246,46.717596902,100.55805611,0.0299279929,21.757650831,20.889739037,26.516201701,9.8463096609,51.715571714,10.504725505,0.5985598578,0.2394239431,10.14558959,27.623537438,59.736273809,0.2394239431,20.530603123,17.029027955,121.35801117,26.665841665,7.1228623079,40.672142338,17.986723727,46.837308873,105.256751,0,23.044554526,19.991899251,26.007425822,14.574932538,51.954995658,9.5769577249,0.5686318649,0.4489198934,7.6914941728,22.027002767,64.165616757,0.4489198934,19.453195379,17.08888394,41,3341.3533733,117.38126913,26.249947725,5.0679089827,36.962354137,16.508637644,45.944995208,104.48389597,0.0910402811,24.125674499,17.540427497,23.367005489,12.89737316,47.340946186,10.773099933,0.9407495716,0.5765884471,7.9508512184,22.304868876,59.236876253,0.5765884471,21.121345221,18.208056225,130.15725525,32.835194726,6.8583678449,42.242690443,17.81354834,50.041807859,100.59951064,0,21.242732263,20.24128917,25.460931955,10.226858247,58.933408649,10.439285569,0.8193625301,0.7890157698,9.8323503617,25.521625476,60.905948074,0.7890157698,22.456602678,17.904588622,41,3295.2446575,19335.403333,35787.7802,19175.5334,16568.247317,26929.578117,13833.10715,13082.469617,58,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,2014,Spurs,128.03034842,28.753719287,5.714839109,41.021174966,16.097295501,49.129663964,103.55527831,0,23.936498886,19.98697657,25.253006325,12.207614432,56.071248641,9.5745995544,0.3590474833,0.5086506013,9.7840439197,26.120704409,61.397119643,0.5086506013,20.944436525,17.383882316,120.01162129,24.38530824,6.3132515812,39.435381915,16.246898619,45.569109754,102.59781835,0,23.96641951,21.393245879,28.215148062,12.985550646,52.839821291,8.8864252115,0.5385712249,0.7180949666,7.4801559019,22.320785211,62.145135233,0.7180949666,21.094039643,17.383882316,41,3342.17633,119.08448845,25.456358732,4.9779998926,38.214346481,15.053233208,46.888585814,105.73033305,0,23.369771951,16.990778076,22.296670178,12.757987749,50.495400108,9.8665746374,0.8942514777,0.5365508866,8.3165387427,22.475520473,59.706190328,0.5365508866,19.226406771,15.142658356,129.96454809,32.878645997,6.8261196132,42.178861365,16.305185277,50.197316282,100.8417583,0,20.7168259,18.511005589,23.787089307,10.552167437,56.397459861,8.4655806556,0.4471257389,0.5961676518,11.058909941,26.35061021,60.361974745,0.5961676518,18.98793971,17.050394842,41,3354.7610206,19661.87,23837.168567,14497.441767,9288.5165167,24766.9443,13250.400417,11529.930117,62,58,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,2015,Spurs,122.21514352,28.25679187,6.2960229221,40.878962226,12.200427193,46.391747847,103.62831987,0,25.003344619,20.364169834,25.485336804,12.290800728,55.007358161,9.3988476157,0.5723657202,0.3313696275,9.0674779883,26.690317268,62.990353732,0.3313696275,18.225329511,16.387734304,118.75082468,24.943095596,6.0550268294,41.270580877,17.532465745,44.795148733,100.97736285,0.0301245116,23.798364155,21.298029693,28.738784056,11.778684031,54.525365976,9.0976024998,0.6326147434,0.662739255,7.8624975247,21.780021879,62.990353732,0.662739255,19.671306068,16.929975513,41,3319.555894,118.99572488,25.840258383,4.7764427091,37.766531483,17.029056615,46.192057752,104.10271718,0.029667346,24.416225774,17.800407612,23.733876816,12.51962002,49.603802545,10.264901723,1.0976918027,0.7713509965,8.8112017678,24.534895158,59.512696115,0.7713509965,19.758452449,16.228038273,130.65499187,31.506721473,6.9718263146,41.979294618,14.68533628,49.485133161,101.28431931,0.029667346,21.775831978,20.529803446,26.937950186,11.807603716,55.29993298,10.235234377,0.6823489584,0.2966734602,11.154922103,28.510319525,62.538765409,0.2966734602,18.690427992,16.613713771,41,3370.7093292,21055.966667,27484.744217,19376.23005,8148.9487333,34673.174817,23422.486583,11316.683717,55,62,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,2016,Spurs,126.53606396,29.128426306,7.206409003,41.936455753,12.717192358,49.173143785,102.37339848,0,21.710064097,19.98415942,24.889362187,11.233519916,54.502252964,10.143474857,0.7266967062,0.4239064119,8.205616974,22.224807597,61.315034584,0.4239064119,18.076580566,16.108443654,117.48263417,26.433592687,4.6932495608,39.271901163,15.412025977,44.994637725,101.70725984,0.0605580588,23.890154216,19.408857861,25.071036363,11.172961858,51.837698374,8.8717556213,0.6358596179,0.5450225296,8.0845008563,24.404897716,59.165223495,0.5450225296,18.470207949,17.34988386,41,3302.6157675,113.43410763,25.308733484,4.9160849213,38.812793916,14.778600967,43.759225041,101.65978078,0.0303462032,24.5197322,17.600797867,23.76107712,11.470864816,47.825616272,9.0735147622,0.6372702676,0.7586550805,8.3148596818,25.126656265,58.75024943,0.7586550805,21.545804285,18.177375728,130.82248207,31.802820973,7.4955121949,43.880609853,13.018521181,50.526428358,103.66263019,0,21.727881504,20.696110595,25.794272735,12.108135084,53.773472102,10.378401501,0.5765778611,0.8496936901,9.0735147622,23.791423323,63.544949539,0.8496936901,15.355178828,15.051716796,41,3295.3051583,19805,21350.669483,12283.78985,9059.3107167,26036.962017,14907.565933,11138.594383,67,55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,2017,Spurs,129.38982503,27.344342958,7.0914999319,41.196806808,13.161343094,48.378452925,103.84840578,0,23.167569693,21.755279452,27.013806944,13.191391822,47.957770726,9.6456418565,0.7211694846,0.3906334708,10.877639726,28.72658447,63.55306083,0.3906334708,18.209529486,15.715485019,121.72739925,25.541419246,4.7777478355,38.943152168,15.625338833,45.133190245,102.37601808,0,24.429616291,20.763671411,26.923660758,12.289929967,49.400109695,8.6239850867,0.570925842,0.6009745705,10.697347355,30.860044195,60.578236706,0.6009745705,20.37303794,17.067677802,41,3327.9278328,119.26677744,27.070812597,5.1932981168,38.919889335,15.400815105,45.665207579,102.46317491,0,24.17569813,18.624241522,24.145851589,11.669997492,50.739119532,9.7598188747,0.9252427679,0.3581584908,9.3121207612,27.339431465,59.752774884,0.3581584908,21.996900644,16.89314215,129.26536864,31.159788701,7.4019421435,41.964236507,16.534983659,48.112623933,101.71701139,0.0596930818,21.698435235,21.370123285,27.070812597,11.401378624,49.187099405,9.968744661,0.6267773589,0.4178515726,11.669997492,28.980991215,61.871879288,0.4178515726,17.878078,15.9082063,41,3350.4720139,19730,14210.184567,8231.9887833,5983.4391333,12561.810617,12301.021233,301.36581667,61,67,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287,2018,Spurs,121.25766772,6.2714382914,21.328806642,40.586855357,10.886270242,45.793332429,103.71538986,9.1113348761,0,19.968022862,26.56486597,12.838699144,-1.2128725,15.58984896,0.2366580487,0,9.7029799979,28.132725543,63.128534499,0,18.281834264,0.3549870731,123.18051436,4.6444142063,24.730766092,42.273043954,15.205279631,47.272445234,103.56747858,9.1113348761,0,17.778935911,23.45872908,11.862484693,-1.2128725,16.151911826,0.5324806096,0,10.856687986,32.24465914,63.365192548,0,19.169301947,0.7099741462,41,3380.4047836,120.20622393,4.8106393369,23.395842241,38.903431159,15.149031949,45.805652817,101.88993875,9.3822406943,0.0298797474,17.150975027,22.58908906,10.607310339,-1.225069645,16.911937048,0.687234191,0,11.443943267,31.79205127,58.355146739,0,20.407867498,0.5677152012,129.22990765,7.4101773637,20.527386487,41.981045145,14.133120536,49.421102256,104.36995779,9.5615191789,0,19.391956085,24.411753654,12.400095185,-1.225069645,15.328310434,0.5677152012,0.1792784846,10.995747056,30.656620867,63.135906328,0.1792784846,18.435804167,0.7768734333,41,3346.7485032,19474.871667,3965.3461167,-387.7851667,4336.3315,11005.775117,-1158.142933,12175.835033,47,61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317,2019,Spurs,126.47576959,27.383078784,5.2477255978,39.33002855,11.528248255,48.066933402,102.24690886,0.027913434,21.46543077,19.399836652,23.726418926,11.360767651,51.528199221,7.0341853758,0.2512209063,0.5024418126,10.94206614,29.811547545,58.311163691,0.5024418126,18.14373212,13.733409543,130.46739066,29.616153507,4.6615434832,40.279085307,16.720146985,49.071817027,103.02848501,0,22.191180055,18.367039592,24.284687607,10.969979574,55.826868062,8.094895869,0.6140955487,0.5582686806,13.956717016,38.046010584,60.069710035,0.5582686806,16.189791738,13.258881165,41,3582.5043916,121.88573628,27.048307959,4.629637773,39.309833454,15.544359553,46.184144087,102.77795856,0,22.895663168,16.582520751,21.997794024,10.185203101,51.290774843,8.3894648129,0.5050513934,0.4769929827,12.934927354,36.89681013,58.445669583,0.4769929827,16.133586179,13.580270801,129.7701497,28.956279889,5.5555653276,42.115674529,12.233467085,48.989985162,100.58940252,0.0280584107,20.145938915,20.005646862,24.410817349,9.8204437609,47.755415089,6.9865442756,0.3928177504,0.5050513934,11.784532513,28.142585978,59.568006013,0.5050513934,16.049410946,13.383861926,41,3563.993731,17080.033333,4468.7404167,-1641.976833,6118.01395,630.5559,-5093.594667,5723.4594833,48,47,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
347,2020,Spurs,127.67786072,26.223091717,5.6887681568,39.182531476,12.959439758,46.848678938,100.02497166,0.0912636603,21.872857245,22.237911886,27.652889062,9.8564753091,48.430582383,8.2137294243,0.334633421,0.5780031817,11.742590955,31.820596214,56.340099606,0.5780031817,16.153667868,12.716069998,131.93683153,30.39079887,4.3806556929,41.251174442,13.902497581,48.704373364,101.02887192,0,22.511702867,19.500002078,25.401718775,10.829954352,55.792517645,6.6318259796,0.4867395214,0.6388456219,15.028082724,38.422000974,59.990646017,0.6388456219,16.731671049,14.085024902,37,3287.1791369,126.66380258,27.245911701,5.409599902,39.417511481,15.272224113,46.278467454,101.62791035,0.0329853653,22.561989835,19.692263058,25.035892229,10.192477864,52.512701487,8.8400778886,0.5277658441,0.6597073051,14.414604617,40.571999265,58.647979425,0.6597073051,18.603746004,14.579531443,128.67590986,29.323989712,6.6960291469,40.967823648,17.152389933,47.993706447,101.00118841,0.0659707305,21.704370338,20.351970363,24.903950768,10.423375421,49.873872267,8.1803705835,0.5277658441,0.5937365746,12.336526606,32.160731124,59.604555017,0.5937365746,17.779111873,14.843414365,34,3031.6474965,17793.751667,3980.3990333,1376.96075,2603.69345,-780.1503333,-823.4325667,56.030883333,32,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,2021,Spurs,126.42842911,27.338421488,5.6811185872,38.575109081,12.084147271,47.426354614,102.66817071,0.0313873955,20.62151885,20.747068432,25.706276922,10.577552287,54.362969022,8.0665606459,0.4080361416,0.3138739551,10.828651451,31.795431651,51.977526963,0.3138739551,14.909012867,11.927210293,126.61675348,27.087322324,5.3358572366,42.498533519,12.272471644,47.80300336,101.50683708,0.125549582,21.59452811,18.267464186,24.544943288,11.989985085,59.510501885,6.9993891985,0.7219100967,0.6591353057,12.743282577,35.404982134,57.65864555,0.6591353057,17.953590231,14.532364121,36,3185.992287,128.86629205,29.025643185,6.3661019797,41.820877857,14.654640696,48.281525906,101.95217774,0.0630307127,20.484981618,17.207384559,22.281356929,11.030374717,54.080351471,7.2800473134,0.8824299774,0.4096996324,15.095855685,38.511765442,56.349457127,0.4096996324,17.774660973,13.677664649,125.11596465,27.985636426,5.830340922,39.709348982,14.497063914,47.367580572,102.36187738,0.0630307127,20.043766629,18.688606307,24.109247596,10.49461366,54.269443609,7.8158083711,0.5357610577,0.2521228507,11.6921972,32.586878451,53.796713264,0.2521228507,17.427992053,12.952811454,36,3173.0563011,18506.625,5851.61705,753.37088333,5101.8405833,3151.40035,-2846.675883,5985.3003333,33,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,2022,Spurs,127.69999974,31.890456547,5.6098463423,38.964942575,15.171456364,49.300324506,107.00160117,0.027634711,19.924626664,16.663730761,21.555074616,12.601428237,60.851633723,9.2576282004,0.4145206657,0.3316165326,12.435619971,35.897489649,51.566370812,0.3316165326,16.304479517,14.066067922,127.25784437,27.883423445,6.024367008,40.457216971,13.48573899,47.946223665,103.68543584,0.1658082663,20.808937418,17.465137381,23.24079199,13.375200146,56.982774177,7.8758926481,0.8843107535,0.6355983541,13.900259656,38.854403731,53.832417117,0.6355983541,19.979896086,15.641246452,41,3618.6374388,129.61379082,26.706443606,5.1411988212,39.962399486,13.255955879,48.54959103,103.46315249,0.1389513195,22.232211119,18.925169715,24.177529591,12.47782849,57.081202047,8.7817233918,0.8614981808,0.6391760697,13.589439046,37.516856262,52.440227976,0.6391760697,17.257753881,13.950712477,129.44704924,31.541949524,5.5580527796,39.045320777,15.75707963,48.966444989,103.62989408,0.0555805278,21.17618109,18.313783909,24.816705661,12.366667435,60.138131076,8.0869667944,0.5002247502,0.4168539585,13.200375352,36.877680193,51.411988212,0.4168539585,18.619476812,13.895131949,41,3598.3825259,18381.855,-13302.50127,-7738.581017,-5562.17685,-21422.10965,-13493.64945,-7898.914933,34,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2009,Suns,109.95681631,24.52183478,5.0003329418,30.810132268,19.420485011,41.13910284,84.298542221,0.1515252407,22.223701964,20.68319535,27.678610628,11.036088362,36.063007277,7.702533067,17.046589574,1.1616935117,6.9954152772,19.268959771,50.558921967,1.1616935117,16.718284886,17.046589574,112.5327454,24.496580574,5.3538918367,30.860640681,15.657608202,41.694695389,87.884639584,0.0252542068,23.58742913,21.617601001,28.082677936,12.475578148,29.244371448,9.5713443685,14.874727792,0.9344056507,7.5257536195,19.723535493,52.250953822,0.9344056507,20.228619628,14.874727792,41,3959.7363276,110.65257074,19.56723212,3.984507708,28.678303886,11.699732824,41.291681789,89.968661305,0.05075806,23.932425278,19.74488533,25.277513867,12.664135964,26.495707307,8.2989428058,14.618321273,0.9897821695,8.3243218358,21.673691609,49.539866535,0.9897821695,18.349038681,14.618321273,117.25111854,23.704014008,5.6341446572,32.992738983,17.130845241,44.261028298,85.197403667,0.07613709,20.58239332,21.724449669,29.312779635,11.750490884,38.98219006,7.2076445164,15.557345382,1.4466047093,7.0046122765,17.308498451,53.194446853,1.4466047093,17.892216141,15.557345382,41,3940.2609182,19366.201667,18185.701367,-6458.487033,24652.15855,27272.330733,-5953.76,33191.940817,46,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2010,Suns,112.14720088,24.65108079,5.4780179533,33.223164439,16.814471773,41.541636146,85.517946938,0.1014447769,22.799713611,19.807092692,26.299558415,10.803868741,46.00520633,6.3910209455,15.749301616,1.0905313518,9.2568358933,22.444656892,52.751283995,1.0905313518,14.760215041,15.749301616,111.76678296,23.712716603,5.0215164572,31.321074872,17.296334464,41.516274952,90.615546978,0.0253611942,21.886710619,21.633098677,28.480621118,13.390710553,46.512430215,8.445277678,13.365349358,0.887641798,7.1011343839,20.162149411,53.664286987,0.887641798,18.919450894,13.365349358,41,3943.0319842,108.64042372,19.750469467,4.2891136553,29.689912488,14.999056136,41.041937851,92.254468562,0.0513666306,23.782749969,19.339536422,25.452165464,14.202873362,44.791701885,8.0388776893,13.817623632,1.1814325039,7.2170115997,20.212769142,53.061729412,1.1814325039,17.130771306,13.817623632,118.57986675,24.142316383,5.1880296909,33.542409783,16.591421685,43.687319327,87.734205069,0.0256833153,20.906218655,21.830818006,27.737980525,12.430724606,48.952398964,5.8301125734,15.127472712,1.0016492967,9.374410085,22.729734042,54.217478601,1.0016492967,15.975022117,15.127472712,41,3893.5783339,19463.6,12216.505733,-9640.609767,21861.824,8601.7484833,-7597.673033,16237.665883,54,46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81,2011,Suns,109.06154061,24.931259575,4.1467299089,31.21495459,14.297314164,41.162018359,87.310288634,0.0254400608,21.54773149,18.01156304,23.303095684,9.7435432829,44.927147356,6.8942564743,14.831555441,0.8649620669,8.7259408512,24.066297508,49.53179836,0.8649620669,16.256198845,14.831555441,111.78362711,26.38134304,4.859051611,33.809840791,14.424514468,42.332261156,88.658611856,0.0763201824,21.522291429,19.410766383,25.363740608,12.287549362,47.013232341,8.1153793923,14.780675319,1.2720030395,7.7083384196,20.453808876,54.187329484,1.2720030395,18.34228383,14.780675319,41,3930.8082171,108.97790722,21.668567566,4.19145797,33.480858209,14.809818161,41.787565822,89.748006109,0.0254027756,22.710081365,18.239192863,24.564483982,12.752193339,44.353246155,8.2559020621,15.44488755,1.2193332276,7.1635827124,20.09359548,55.454259082,1.2193332276,16.715026329,15.44488755,109.84160159,24.513678431,4.9281384617,31.778872245,14.530387629,40.669843697,86.674270264,0.0508055512,20.804873197,19.40772054,25.987039414,11.126415702,42.270218558,6.9603605078,14.886026487,1.2193332276,9.0941936561,23.14192855,51.415217765,1.2193332276,16.842040207,14.886026487,41,3936.5777059,15840,10927.83845,-1968.158117,12926.524717,6383.4212,-2719.8409,9104.79125,40,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,2012,Suns,103.0230098,23.896922539,5.94176199,32.663456623,13.279675704,39.644215245,88.736806113,0.0649372895,20.974744511,16.851226627,22.370896236,11.721180756,42.988485654,7.5976628725,16.039510509,1.1364025664,6.8833526879,21.526711472,53.248577397,1.1364025664,15.942104574,16.039510509,106.52962344,24.156671697,5.4547323187,34.254420216,14.188797758,40.163713561,88.704337468,0.0974059343,21.16955638,20.000685169,25.81257258,13.604362152,46.17041284,8.6041908598,15.90963593,0.9740593426,6.201511148,18.344784286,55.716194398,0.9740593426,17.435662233,15.90963593,33,3079.8944877,106.39182518,22.155347542,3.9563120611,33.26599058,12.956922,41.805030778,91.588624213,0.0329692672,21.133300259,15.957125313,21.397054397,12.627229328,47.607621801,8.6049787328,14.47350829,0.9231394809,6.8246383053,18.660605221,53.970690366,0.9231394809,15.330709237,14.47350829,109.42499776,24.726950382,6.0333758931,33.925375924,14.110846351,42.002846382,89.41265258,0.0989078015,19.352959832,17.770435008,23.34224116,11.737059114,44.310695084,6.4949456336,14.308661954,0.8901702137,7.6488699847,20.836576855,54.234444504,0.8901702137,16.550572122,14.308661954,33,3033.1277753,20251.301667,-6652.66955,-1086.418067,-5557.734317,-15980.72473,-6115.730383,-9845.5106,33,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
